text,x1,x2,x3,x4,x5,y,prompt,response,y_hat
"In all this , there are perhaps a couple of things which look plausible when we compare the philosopher 's child with our mental picture ; Aristotle 's observation that children are immature and Mill 's suggestion that they might need protection .",1.0498396083698238,0.971991491242304,-0.5061257568262013,0.603971746312245,-0.520853325999602,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

In all this , there are perhaps a couple of things which look plausible when we compare the philosopher 's child with our mental picture ; Aristotle 's observation that children are immature and Mill 's suggestion that they might need protection .

CLASSIFICATION:",1,1
ould rather stay here,-0.8857063699371333,0.7271816232114652,-0.6669357715581589,-0.9630908622437652,-0.6346685954012025,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

ould rather stay here

CLASSIFICATION:",0,0
You fellers I 'll get up !,-0.736818217759675,-0.7766504231067666,-0.1577040582402932,-0.0133559477774484,0.2041920929413667,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

You fellers I 'll get up !

CLASSIFICATION:",0,0
"Four nines are thirty six , five nines are forty five , six nines fifty four , seven nine are sixty three .",0.0572519271867689,-0.0090990951109873,-0.1719815830117476,-0.9630908622437652,-0.5414618523359143,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Four nines are thirty six , five nines are forty five , six nines fifty four , seven nine are sixty three .

CLASSIFICATION:",0,0
So,-1.0345945221145916,-1.561258447213102,-0.6669357715581589,-0.9630908622437652,3.140204502517846,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

So

CLASSIFICATION:",0,0
He wanted another girl did n't he ?,-0.6871888337005223,-0.1881944049583616,-0.2886493559506016,-0.2507896765364878,-0.3442937414247469,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

He wanted another girl did n't he ?

CLASSIFICATION:",0,0
One of the pleasures of Saturday working was that the phone did not ring all the time .,-0.1908949931089948,0.1677851615622973,-0.514751581173371,0.0425108114948001,-0.4158353726835647,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

One of the pleasures of Saturday working was that the phone did not ring all the time .

CLASSIFICATION:",0,0
Losing was one thing but to lose as spinelessly as the Welsh XV did to Bridgend on Saturday was to add insult to severely injured pride .,0.2557694634233799,0.3712020566908057,-0.5702932563609868,0.1327571157235968,-0.2228642577895674,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Losing was one thing but to lose as spinelessly as the Welsh XV did to Bridgend on Saturday was to add insult to severely injured pride .

CLASSIFICATION:",1,1
You got a nappy on !,-0.7864476018188278,-1.1035704331281886,-0.0049345449069347,-0.9630908622437652,-0.0954010101999025,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

You got a nappy on !

CLASSIFICATION:",0,0
"Who , Terry ?",-0.8857063699371333,-1.1035704331281886,1.3699910790652985,-0.9630908622437652,1.2527679535583218,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Who , Terry ?

CLASSIFICATION:",0,0
In Chapter 12 Brown reviews the development of geodemographics from its origins in the computer-based social area analysis of US census tract data from 1950 onwards .,0.2557694634233799,1.3543837166006485,-0.5871765874328545,0.7253267631575528,-0.3486933605502193,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

In Chapter 12 Brown reviews the development of geodemographics from its origins in the computer-based social area analysis of US census tract data from 1950 onwards .

CLASSIFICATION:",0,0
"However , significant resources are also being made available by the private sector where there is no immediate commercial gain : thus IBM UK Ltd has donated £3.5m. of computing equipment to UNEP and IBM in general is actively supporting other R&D which can be expected to facilitate ‘ sustainable development ’ : IBM Europe , for instance , has invested $16m. in its Bergen scientific centre to make it the focal point for the company 's environmental modelling and a centre for information on the environment and sustainable development .",3.432050043209156,1.1345742511744434,-0.4462686955664167,0.8469921507135886,-0.2668155325842736,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

However , significant resources are also being made available by the private sector where there is no immediate commercial gain : thus IBM UK Ltd has donated £3.5m. of computing equipment to UNEP and IBM in general is actively supporting other R&D which can be expected to facilitate ‘ sustainable development ’ : IBM Europe , for instance , has invested $16m. in its Bergen scientific centre to make it the focal point for the company 's environmental modelling and a centre for information on the environment and sustainable development .

CLASSIFICATION:",1,1
"So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .",0.8016926880740601,0.2454047662558885,-0.4556587844417258,0.013779335134832,-0.5326449982621707,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

So that I can go through my designs and make quite certain that there is not one collar , not one cuff detail , not the slightest influence that they could accuse me of copying from them .

CLASSIFICATION:",1,1
A wee wee !,-0.8857063699371333,-1.561258447213102,0.5367028222327938,-0.9630908622437652,0.443866575756372,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

A wee wee !

CLASSIFICATION:",0,0
"Where the end is person- rather than role — that is , where the end is the development of the human mind and spirit rather than the production of , say , information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .",1.6453922170796569,0.6356440203944828,-0.4880165212908014,0.0835557780489494,-0.6025420162139002,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Where the end is person- rather than role — that is , where the end is the development of the human mind and spirit rather than the production of , say , information technologists — then education is valued in relation to some conception of worthwhile human existence which it is meant to serve .

CLASSIFICATION:",1,1
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",1.2979865286655876,1.0704476337751505,-0.4313481464954743,0.7596840985631306,-0.6017002716063131,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .

CLASSIFICATION:",0,0
"After a few more minutes she became restless , and stood up again , her eyes searching the slope of the hillside and the valley below , trying to determine whether some small movement down there was a man on horseback or merely a trick of her imagination .",1.3476159127247402,0.4936673303259443,-0.4600603882296513,0.1765910348878786,-0.5976600354992551,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

After a few more minutes she became restless , and stood up again , her eyes searching the slope of the hillside and the valley below , trying to determine whether some small movement down there was a man on horseback or merely a trick of her imagination .

CLASSIFICATION:",1,1
The female soil possessed and misused by the masculine force of the Spanish invaders .,-0.339783145286453,1.001794431662413,-0.5129819976104318,1.0720553823899523,-0.4219996883592177,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

The female soil possessed and misused by the masculine force of the Spanish invaders .

CLASSIFICATION:",1,1
Have some marmalade .,-0.8857063699371333,0.7271816232114652,-0.0364584130948983,0.9363789661190272,-0.190565878087782,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Have some marmalade .

CLASSIFICATION:",0,0
"But once the user sees the potential of the system , a change in attitude takes place .",-0.1908949931089948,0.1677851615622973,-0.3625673921125857,-0.2507896765364878,-0.5236429156953601,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

But once the user sees the potential of the system , a change in attitude takes place .

CLASSIFICATION:",1,1
‘ But I would never mention anything I have seen here ! ’,-0.4390419134047585,-0.2234011753077925,-0.4346546400502218,0.1765910348878786,-0.0954010101999025,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

‘ But I would never mention anything I have seen here ! ’

CLASSIFICATION:",0,0
Dolores Olmeda .,-0.935335753996286,0.8797442946036158,0.1605657617558711,1.886113880585344,0.5268308189946703,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Dolores Olmeda .

CLASSIFICATION:",0,0
"( II , 25 )",-0.8360769858779805,-2.1104840641149982,0.5367028222327938,-0.9630908622437652,6.915077600436894,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

( II , 25 )

CLASSIFICATION:",0,0
We 're confusing her now cos,-0.7864476018188278,0.1169309377344015,-0.6669357715581589,-0.0133559477774484,-0.2914983134290278,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

We 're confusing her now cos

CLASSIFICATION:",0,0
I do n't want to get cross .,-0.6871888337005223,-0.98914842960696,-0.1940777527107134,-0.9630908622437652,-0.2373135328199748,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

I do n't want to get cross .

CLASSIFICATION:",0,0
It 's very nice walks through through the Merryland,-0.6375594496413696,0.9814527421678698,-0.6669357715581589,0.9363789661190272,-0.2751568719336692,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

It 's very nice walks through through the Merryland

CLASSIFICATION:",0,0
Mm !,-0.9849651380554388,-2.0189464612980155,2.643070361697961,-0.9630908622437652,3.140204502517846,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Mm !

CLASSIFICATION:",0,0
"In 1936 , three years before Aaron Copland , Thomson started writing film scores which were a model of unobtrusive clarity and pertinence , combining American materials to suit documentaries such as The Plow that Broke the Plains and The River with the musique d'ameublement approach of Satie .",1.3476159127247402,1.2035507807601735,-0.4867993830475123,0.7712076769439327,-0.252402965174845,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

In 1936 , three years before Aaron Copland , Thomson started writing film scores which were a model of unobtrusive clarity and pertinence , combining American materials to suit documentaries such as The Plow that Broke the Plains and The River with the musique d'ameublement approach of Satie .

CLASSIFICATION:",1,1
Moral autonomy is concerned with individuals not with groups ; a conception of autonomy which depends upon group membership displays its own contradiction .,0.1068813112459216,1.6806983192522142,-0.4971918675602045,1.3680766546682188,-0.5770369449475564,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Moral autonomy is concerned with individuals not with groups ; a conception of autonomy which depends upon group membership displays its own contradiction .

CLASSIFICATION:",1,1
Why you cheesed off,-0.8857063699371333,0.2694936091265517,-0.6669357715581589,0.4615115091707894,-0.1628094581613214,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Why you cheesed off

CLASSIFICATION:",1,1
"Most ‘ normal ’ trilobites have a more or less horizontal rim around the forward margin , which may have rested on the sediment surface .",0.2061400793642271,0.5511477716473859,-0.4736507424878172,0.3320022028339684,-0.564763537724749,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Most ‘ normal ’ trilobites have a more or less horizontal rim around the forward margin , which may have rested on the sediment surface .

CLASSIFICATION:",0,0
Sometimes for many months I was the only white person for hundreds of miles .,-0.339783145286453,0.4525688147605173,-0.494987400827451,-0.1490323640483734,-0.3911283956572275,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Sometimes for many months I was the only white person for hundreds of miles .

CLASSIFICATION:",0,0
Obviously the eldest girl had been shopping : the folding pushchair had a shelf under the seat lumped high with plastic bags .,0.0572519271867689,0.7470811020528834,-0.4567766516290711,0.3936733010353269,-0.5606514755973075,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Obviously the eldest girl had been shopping : the folding pushchair had a shelf under the seat lumped high with plastic bags .

CLASSIFICATION:",0,0
Stuart !,-0.9849651380554388,-0.1881944049583616,0.9880672950699012,-0.9630908622437652,0.6236224374901386,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

Stuart !

CLASSIFICATION:",0,0
From the description of the AEC already given the demanding and disciplined nature of the course can be appreciated .,-0.0916362249906893,1.0933320344793962,-0.5537731693341901,0.5364905811405615,-0.3233388553822083,1,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

From the description of the AEC already given the demanding and disciplined nature of the course can be appreciated .

CLASSIFICATION:",1,1
We must accept that most data collection exercises will inevitably be a compromise on the grounds of cost and hence less than perfect data sets will be produced ;,0.3550282315416854,0.8376580404296268,-0.5852072251397363,0.4615115091707894,-0.5779035863531736,0,"Evaluate whether the following sentence contains metaphorical language.
A word is metaphorical when its meaning in context differs from its basic, concrete, or
physical sense — for example ""keep the case alive"" (alive = not dead → used non-literally),
""a strong argument"" (strong = physical force → used non-literally). This includes
conventional everyday metaphors, not just vivid or literary ones.

Classify the text as one of the following:
    - 0 if the sentence is LITERAL (words are used in their basic, concrete, physical sense)
    - 1 if the sentence contains a METAPHOR (any word is used in a non-literal sense)

Give no other explanation for your classification, only output the label.



Here's the sentence I would like you to classify:

We must accept that most data collection exercises will inevitably be a compromise on the grounds of cost and hence less than perfect data sets will be produced ;

CLASSIFICATION:",1,1
