text,x1,x2,x3,x4,x5,y
"In December 1996, before my time at the Board, John Campbell of Harvard and Robert Shiller of Yale made a presentation at the Fed, in which they used dividend-price ratios and related measures to argue that the stock market was overvalued.",2020,239,0,0,0,2
"The unemployment rate was likely to remain low going forward, and various participants remarked that there were some indications that further strengthening in overall labor market conditions was possible without creating undesirable pressures on resources.",2003,256,1,0,1,2
"In fact, it’s already—it’s already understood, I think, that—that there’s more—even though we’re at 3½ percent unemployment, there’s actually more slack out there, in a sense.",2022,175,0,0,0,0
"Against the background of its long-run goals of price stability and sustainable economic growth and of the information currently available, the Committee believes that the risks continue to be weighted mainly toward conditions that may generate economic weakness in the foreseeable future.",2015,289,1,0,1,0
"The U. S. trade deficit in goods and services widened substantially in January and February from its fourth-quarter average, with exports falling sharply and imports rising strongly.",2010,182,1,0,0,1
"But, in the interim, the absence of increasing inflation pressures meant that the Federal Reserve did not need to tighten to bring demand back in line with the potential as soon as it otherwise might have needed to.",2013,215,1,0,0,0
"In their assessment of the outlook for inflation, members agreed that although forecasts of more moderate growth in aggregate demand at a pace around potential output had substantially reduced the odds on rising inflation, the risks still were pointed in that direction on balance.",2014,281,2,0,2,2
The pace of job gains slowed and the unemployment rate held steady.,2013,67,0,0,0,2
"Looking ahead, however, members reiterated earlier concerns that aggregate demand could continue to grow faster than potential aggregate supply, even under optimistic assumptions regarding future productivity gains.",2019,215,0,0,1,1
House price appreciation appeared to have slowed from the elevated rates seen over the past summer.,2001,99,1,0,0,2
"From a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.",2008,255,0,0,0,1
Members agreed that they would continue to closely monitor inflation indicators and global economic and financial developments.,1998,127,0,0,0,2
"But because the United States has run persistent and sizable primary trade deficits since 1990, the net external debt is now 25 percent of GDP and rising sharply.",2022,162,1,0,0,1
And we were actually quite concerned that growth was not sufficient to continue to bring the unemployment rate down.,2017,116,1,0,0,0
Workers in the lowest-wage quartile face an extremely elevated rate of unemployment of around 23 percent.7 The advent of widespread vaccinations should revive in-person schooling and childcare along with demand for the in-person services that employ a significant fraction of the lower-wage workforce.,1999,301,1,1,0,0
"Market sentiment toward the syndicated leveraged loan market also improved, with the average bid price increasing noticeably and bid-asked spreads narrowing a bit further.",2002,171,0,0,0,2
"If the FOMC were to tie mechanically our actions to market prices, then we would be placed in the sorry position of validating whatever whim that currently struck investors' fancy.",2006,180,0,0,0,2
The first area is the characterization of good monetary policy in increasingly realistic and complex model environments.,2013,120,0,0,0,2
"After falling steeply before the August FOMC meeting, emerging market equity prices were little changed, on net, over the period.",2015,129,0,0,0,2
You might ask: Does successful monetary policymaking really require all this additional knowledge?,1999,98,0,0,0,2
The Decline in Long-Term Interest Rates and the Role of Monetary Policy One of the most remarkable and fundamental changes in the global financial landscape over the past three decades has been the steady and significant decline in global sovereign bond yields.,2003,261,0,2,0,0
Members again mentioned concerns on the part of business contacts regarding the adverse economic implications of very large deficits for the economy over the longer term.,2003,170,0,0,0,0
"Participants generally expected that, over the medium term, real economic activity would increase at a pace sufficient to lead to a further gradual decline in the unemployment rate toward levels consistent with the Committee's objective of maximum employment.",2011,259,1,1,2,1
"While the underlying demand for residential housing continued to be robust and government outlays evidently were rising, the expansion of consumer spending seemed to have slowed, and outlays for capital spending were still very sluggish in an environment of business uncertainty and pessimism.",2006,293,1,0,1,0
"First, longer-maturity obligations may be more attractive because of more stable inflation, better-anchored inflation expectations, and a reduction in economic volatility more generally.",2001,186,0,0,1,0
"While a number of members saw some slight further disinflation as the most plausible outcome, no one expected a material change in inflation.",2017,141,0,0,1,2
Productivity change for this output concept has increased even more than for traditional concepts.,2001,98,0,0,0,0
"However, some participants noted that the recent rise in the prices of oil and other commodities, as well as increases in import prices stemming from the decline in the foreign exchange value of the dollar, could boost inflation pressures.",2008,239,1,1,1,1
"Job gains had remained solid, and the unemployment rate had stayed near its recent low.",2005,87,0,0,0,1
These rates of growth were associated with ranges for the civilian rate of unemployment of 5-1/4 to 5-1/2 percent in the fourth quarter of 2004 and 5 to 5-1/2 percent in the fourth quarter of 2005.,2007,197,1,0,0,2
"In their discussion of the balance-of-risks sentence in the press statement to be issued shortly after this meeting, all the members agreed that the latter should continue to express, as it had for every meeting earlier this year, their belief that the risks remained weighted toward rising inflation.",2021,301,1,0,0,1
An unexpectedly sharp increase in wages or inflation could tell you that you’re reaching those points.,2018,102,1,0,1,1
They also agreed that the war and related events were creating additional upward pressure on inflation and were weighing on global economic activity.,2017,149,1,0,0,1
"Even as the outlook for real activity has weakened, there have been some important developments on the inflation front.",2003,119,0,0,1,1
"Under these circumstances, policymakers must be cognizant of the shortcomings of our published price indexes to avoid misguided actions that will provoke unintended consequences.",2000,178,0,0,0,2
Such increases in productivity along with slack in foreign economies contributed to the very strong competition in most markets that was continuing generally to suppress efforts to raise prices.,1999,194,2,0,0,2
Experienced loan officers who are well acquainted with their markets can channel funds into the loans that are most likely to create wealth and growth in the local economy.,1996,172,1,0,1,2
"On the one hand, an inverted yield curve could indicate an increased risk of recession; on the other hand, the low level of term premiums in recent years--reflecting, in part, central bank asset purchases--could temper the reliability of the slope of the yield curve as an indicator of future economic activity.",2001,311,0,0,2,0
"In terms of missing on inflation, policymakers' projections looked very much like most of the public's.",2021,103,0,0,0,2
"But in terms of just targeting growth, you know, I think—I actually think our dual mandate works very well, which is maximum employment and stable prices.",2018,154,1,0,0,2
"About two years after the onset of the financial crisis, the ECI moved up slightly in 2010 and then remained essentially flat at an annual growth rate of 2 percent over a five-year period between 2010 and 2015.",2004,210,1,0,0,2
"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.",2021,192,0,0,0,2
"Some participants suggested that the persistently high level of unemployment reflected the impact of structural factors, including mismatches between the skills of the unemployed and the skills demanded in sectors in which jobs were currently available.",2017,253,0,0,0,2
Participants commented that an increase in inflation from recent rates could have especially adverse effects on longer-run economic performance.,2003,144,1,0,1,1
"In addition, the dramatic advances in biotechnology are significantly increasing a broad range of productivity-expanding efforts in areas from agriculture to medicine.",2019,167,0,0,0,2
"In 2019, sluggish growth abroad and global developments weighed on investment, exports, and manufacturing in the United States, although there are some indications that headwinds to global growth may be beginning to abate.",2022,222,2,0,1,0
"Rather than rely on Fed watchers employed by primary dealers to read the tea leaves of our daily interventions, we inform everyone, openly, and take responsibility for the level of short-term interest rates.",2005,207,0,0,0,2
"There should be able to be an adjustment that would have lower than—perhaps lower-than-expected increases in unemployment—lower than would be expected in the ordinary course of events because the level—the ratio of, of vacancies to unemployed is just out of keeping with historical experience.",2015,293,0,3,2,2
"The U.S. economy is in a good place, and we will continue to use our monetary policy tools to help keep it there.",2020,113,0,0,0,1
The first question is whether the degree of easing implemented in response to financial market turbulence and the abrupt downward revision in the forecast should be reassessed in light of the subsequent improvement in financial conditions and the continued robustness of domestic demand.,2004,287,0,2,0,1
"It also requires that policy tighten or ease systematically to bring aggregate demand in line with the economy's productive potential, not only because output stabilization is a policy objective in its own right but also because such actions help to head off undesirable changes in inflation down the road.",2020,306,0,0,0,2
Such a directive would imply that any tightening should be implemented promptly if developments were perceived as pointing to rising inflation.,1999,143,1,0,0,1
"And so what that means is the Federal Reserve cannot add monetary accommodation by cutting short-term interest rates, the usual approach.",2020,137,0,0,0,2
Participants generally interpreted the information that became available during the intermeeting period as suggesting that economic growth would most likely remain moderate over coming quarters and then pick up very gradually.,2011,226,1,0,3,2
"However, some others emphasized that deferring the decision until later in the year would permit additional time to assess the outlook for economic activity and inflation.",2008,171,0,0,1,2
"In the absence of legislation, going appreciably further in the direction of prioritizing price stability, as would be implied by a numerical target that was expected to be achieved most of the time, would be potentially damaging to the democratic balance and would risk a backlash.",2022,282,0,0,1,0
"If this high-pressure management inadvertently carried the economy beyond its productive potential, some cost in terms of inflation could be expected, but such costs appeared tolerable in light of the employment gains that came with them.",2019,238,0,0,2,2
"Although in a number of sectors of the economy the imbalances between demand and supplyâ€”including labor supplyâ€”are substantial, I do continue to judge that these imbalances are likely to dissipate over time as the labor market and global supply chains eventually adjust and, importantly, do so without putting persistent upward pressure on price inflation and wage gains adjusted for productivity.",2006,401,1,0,1,2
"However, it was noted that slower growth in productivity might have become the norm.",2006,84,1,0,0,2
"So and, and, you know, the shorter-term ones do tend to move around based on, for example, gasoline prices.",2020,107,0,0,0,2
"In particular, the unemployment rates in the metropolitan areas of South Dakota have consistently been lower than in rural areas, and this relative abundance of job opportunities has tended to encourage migration to areas such as Sioux Falls.",2021,242,0,1,0,2
"From a policy perspective, a difficulty with all these measures is that they reflect expectations of headline inflation rather than the core inflation measures usually emphasized in the monetary policy context.",2021,210,0,0,0,2
"They remarked that a stronger dollar, weaker demand, and lower oil prices were factors likely to put downward pressure on inflation in the period ahead and observed that this meant that the return of inflation to the Committee's 2 percent longer-run objective would likely be further delayed.",2015,292,0,2,2,0
"As you said, falling oil prices pull down inflation.",2017,52,0,0,0,0
"Under this interpretation, the lower line in the bottom panel of Figure 1 is an estimate of market inflation expectations over the next five years, and the upper line represents five-year forward expectations of inflation, that is, today's expectation of what average inflation will be between 2009 and 2014.",2005,308,0,1,0,2
"The expansion in economic activity was anticipated to slowly reduce the slack in labor and product markets over the projection period, and progress in reducing the unemployment rate was expected to be gradual.",2009,209,0,1,3,0
It will likely take even longer than that for the unemployment rate to return to a level consistent with our maximum-employment mandate.,2000,136,0,0,1,0
"November 08, 2021 Flexible Average Inflation Targeting and Prospects for U.S. Monetary Policy Vice Chair Richard H. Clarida At the Symposium on Monetary Policy Frameworks, The Brookings Institution, Washington, D.C. (via webcast) Share Watch Live Outlooks and Outcomes for the U.S. Economy The U.S. economy in the second quarter of this year made the transition from economic recovery to economic expansion.1 Given the catastrophic collapse in U.S. economic activity in the first half of 2020 as a result of the global pandemic and the mitigation efforts put in place to contain it, few forecasters could have expectedâ€”or even dared to hopeâ€”in the spring of last year that the recovery in gross domestic product (GDP), from the sharpest decline in activity since the Great Depression, would be either so robust or as rapid.",2005,827,0,1,1,0
That central bank independence promotes lower inflation in developed countries is well-established by the economic literature.,2002,126,0,1,0,2
"First, the significant appreciation of the dollar over the last two years has clearly had an important restraining effect on U.S. inflation, both via the direct effect on the prices of imported goods and on the pricing power of domestic firms producing import-competing goods.",2001,276,0,0,0,0
"For the Monetary Policy Committee (MPC) at the Bank of England, they find heterogeneous views among voters, but no systematic differences based on whether the MPC member is an insider--that is part of the hierarchy at the Bank--or an outsider appointed for a short term just to the MPC; whether the person comes from an academic background; or whether that person has worked at the Treasury.",2020,391,0,0,0,2
"China has eased some of its most stringent COVID containment measures but recently revived travel restrictions in some areas, and its approach to the pandemic remains an upside risk for inflation.",2007,196,0,0,0,1
"I would say, in the area of commercial real estate, while valuations are high, we are seeing some tightening of lending standards and less debt growth associated with that rise in commercial real estate prices.",2016,210,1,0,0,1
"Survey-based measures of longer-term inflation expectations remained stable, although market-based measures of inflation compensation over the next five years, as well as over the five-year period beginning five years ahead, moved down further over the intermeeting period.",2000,273,0,0,0,0
"The first round of the three-month U. S. dollar auctions that major foreign central banks announced on September 15 was held in October; demand was quite limited, and only the European Central Bank (ECB) drew on its swap line with the Federal Reserve.",2007,251,0,0,0,1
"On balance, in light of the uncertainties in the outlook and given that a variety of special factors would continue to contain inflation for a time, the Committee could await further developments bearing on the strength of inflationary pressures without incurring a significant risk that disruptive policy actions would be needed later in response to an upturn in inflation and inflation expectations.",2005,401,1,0,2,2
But there’s also a role for monetary policy.,2014,44,0,0,0,2
"But if our assessment is correct that inflation is temporary, it would be unwise for us to take actions that might slow the recovery prematurely by trying to stay ahead of inflation, when our best estimate is that we are not far behind.",2000,236,0,1,0,0
"In their assessment of factors leading to this decision, the members focused on the further evidence that moderating demand and accelerating productivity were closing the gap between the growth of aggregate demand and potential supply, even before earlier Committee tightening actions had exerted their full restraining effects.",2014,328,1,0,0,1
Survey measures give us an idea of what the average household expects inflation to be in the coming years.,2005,106,0,0,1,2
"Financial conditions affecting emerging market economies continued to improve for a time after the Committee eased monetary policy at its November 17 meeting, but that trend was subsequently reversed after Brazil's legislature decided to reject a key fiscal reform measure.",2014,273,0,0,0,0
"The July-August deficit in U. S. trade in goods and services was higher than its average in the second quarter, as further growth in imports exceeded the rise in exports.",2002,170,2,0,0,1
"This approach adds to what we have learned from earlier papers that have examined the performance of unconventional policy tools with respect to individual components of financial conditionsâ€”most notably, long-term sovereign yields, but also mortgage rates, equities, exchange rates, and corporate debt spreads.3 Empirically assessing the question in the report is not only important, but also challenging, as the report readily acknowledges.",2021,444,0,0,0,2
"And, in my judgment, we may have to rely more on measures other than apparent excess demand to get reliable indications of pending changes in inflationary pressures.",2000,165,1,0,1,2
"Inflation-targeting regimes make sense only if the central bank has independent control of the instruments of monetary policy, as holding the central bank responsible for meeting its inflation target is hardly possible otherwise.",1998,229,0,0,0,2
"Here in the United States, my colleague Governor Mike Kelley has stated that we are likely to see some disruptions to economic activity because of Year 2000 problems but the effects are likely to be temporary and quickly reversed.",1999,230,0,0,2,2
But the cumulative force of recent developments appears likely to yield a slowing in the pace of growth next year.,2006,114,1,1,1,0
"Total nonfarm payroll employment rose solidly in July and August, with strong gains in private-sector jobs and declines in government employment.",2013,145,1,0,0,2
"In that regard, the prospective strength of demand pressures and related outlook for productivity were subject to a wide range of uncertainty, and there were reasons to believe that economic growth could well slow without any adjustment to policy.",1997,247,2,1,3,0
They also noted that even with this additional firming the risks were still weighted mainly in the direction of rising inflationary pressures.,2017,142,2,0,0,1
But dividing that nominal value change into components representing changes in real quantity versus price requires that one define a unit of output that is to remain constant in all transactions over time.,2021,205,0,0,0,2
A key purpose of our review has been to take stock of the lessons learned over this period and identify any further changes in our monetary policy framework that could enhance our ability to achieve our maximum-employment and price-stability objectives in the years ahead.9 Our evolving understanding of four key economic developments motivated our review.,1998,356,0,0,1,2
Inflation averaging doesn't define how much above 2 percent is moderate and how long some value of elevated inflation should be tolerated.,2005,138,2,0,1,1
"That should gradually return the economy to full utilization of its resources, while inflation remains subdued.",2007,111,0,0,1,0
It also affects stock prices.,2018,29,0,0,0,2
"It is important to note, however, that although sound policy undoubtedly helped create the conditions for growth, macroeconomic policy cannot create growth itself.",1999,163,2,0,0,2
"The dual mandate seems proper and fitting, given that economic costs are incurred both by having inflation stray from its long-run goal and by having output deviate from the economy's potential to produce; and it seems to produce results not too different in practice from those associated with central banks that are flexible inflation targeters.",2004,347,0,0,0,2
"Two noted the possibility that sustained high levels of long-term unemployment could result in higher structural unemployment, an outcome that might be forestalled by increased aggregate demand.",2015,194,1,0,1,0
"However, I can provide you with some insight into the way the FOMC functions and the impact of monetary policy on the U.S. and global economies.",2007,144,0,0,0,2
"That said, many of my colleagues and I would see a portion of the decline in the unemployment rate as perhaps not representing a diminution of slack in the labor market.",2016,169,0,1,0,1
"Members noted that most broad measures of inflation moved together over extended periods of time, but they did not always do so over short intervals.",1997,149,0,0,0,2
"Subsequently, investors revised down the expected policy path after the June employment report and the Chairman's semiannual monetary policy testimony.",2002,151,0,0,1,0
But is it really true that prices are more responsive to productivity than wages?,1998,81,0,0,0,2
"And as reserves reach durably ample levels, we intend to slow the pace of purchases such that our balance sheet grows in line with trend demand for our liabilities.",1998,164,0,1,0,1
"Several other participants, however, noted that increases in excess reserves or the monetary base, by themselves, might not have a significant stimulative effect on the economy or prices because the normal bank intermediation mechanism appeared to be impaired, and banks may not be willing to lend their excess reserves.",2010,320,0,0,1,2
A key factor in this assessment continued to be their outlook for rapid further gains in structural productivity that would help to hold down increases in unit labor costs.,2014,172,0,0,1,2
"And I think, more broadly, monetary policy is also supporting household spending and home buying by keeping the labor market strong, keeping workers’ incomes rising, and keeping consumer confidence at high levels, where it currently is.",2019,236,2,0,0,0
The American economy is very strong and well positioned to handle tighter monetary policy.,2016,90,1,0,0,1
"Conclusion The United States productivity growth spurt, realized to a much lesser extent around the world, can be attributed largely to a combination of an investment boom and a technological revolution.",2008,203,1,0,0,0
"Broad stock price indexes rose, on net, over the intermeeting period, boosted in part by favorable earnings reports from the retail sector.",1999,139,0,0,0,2
"We heard anecdotes today in the meeting about firms that might be government contractors that were, you know, not sure about whether the contracts would still be in place come January and making employment decisions based on that.",2019,230,0,0,0,2
"Some participants believed that considerable labor market slack remained, especially when indicators other than the unemployment rate were taken into account, including the unusually large fraction of the labor force working part time for economic reasons.",2006,256,0,0,0,0
"The recent decline in the dollar was another factor that could add to inflation pressures, although the effect of prior changes in the foreign exchange value of the dollar on core consumer prices had apparently been limited.",2011,224,1,1,1,1
"First, if, as projected, core PCE inflation this year does come in at, or certainly above, 3 percent, I will consider that much more than a ""moderate"" overshoot of our 2 percent longer-run inflation objective.",2005,209,1,0,2,1
"Scholars disagree somewhat about the extent to which policymakers of the time tried actively to take advantage of this supposed tradeoff, but these ideas likely provided part of the intellectual rationale that made the authorities willing to allow inflation to rise throughout the 1960s and in the early 1970s.",2006,310,0,0,1,2
"In keeping with its usual procedures under the Humphrey-Hawkins Act, the Committee would review its ranges at midyear, or sooner if interim conditions warranted, in light of the growth and velocity behavior of the aggregates and ongoing economic and financial developments.",1999,273,1,0,0,2
"But I do think that—and I do think also that unemployment insurance benefits will run out in September, so to the extent that’s a factor, which is not clear, it will no longer be a factor fairly soon.",2011,200,0,0,0,2
"And similar, sometimes even sharper, trajectories of house prices have been witnessed in some economies in which the central banks said they were paying more attention to asset prices.",1998,184,0,0,0,2
"The lagged effects of the earlier rise in the foreign exchange value of the dollar were expected to place continuing, though diminishing, restraint on the demand for U. S. exports for some period ahead and to lead to further substitution of imports for domestic products.",2008,271,0,0,1,0
"As always, our actions are guided by our congressional mandate to promote maximum employment and price stability.",2018,113,0,0,0,1
"As the factors restraining economic growth are projected to fade further over time, the median rate rises to 3 percent by the end of 2018, close to its longer-run normal level.",2017,176,1,0,1,1
"In addition, the Survey of Terms of Business Lending conducted in the first week of November showed that interest rates on C&I loans were generally little changed while spreads remained extremely wide.",2017,201,0,0,0,1
"To achieve its mandated objectives, the FOMC must influence the course of the U.S. economy, helping it to grow rapidly enough to make full use of available resources but not so rapidly as to stoke inflation.",2022,207,0,0,0,0
"This term has been interpreted by many observers to mean that the Committee's reaction function aimed to be symmetric on either side of the 2 percent inflation goal, and that the FOMC set policy with the (ex ante) aim that the 2 percent goal should represent an inflation ceiling in economic expansions following economic downturns in which inflation falls below target.",1999,370,0,1,0,1
"The risks to the forecast for real GDP were seen as tilted to the downside, reflecting the staff's assessment that neither monetary nor fiscal policy was well positioned to help the economy withstand substantial adverse shocks; the downside risks to the forecast of economic activity were seen as more pronounced than in December, mainly reflecting the greater uncertainty about global economic prospects and the financial market turbulence in the United States and abroad.",1997,473,0,0,1,0
"The flow of macrodata received since May has been surprisingly strong, and GDP growth in the third quarter is estimated by many forecasters to have rebounded at roughly a 30 percent annual rate.",2004,194,2,0,1,1
A few participants argued that maintaining a highly accommodative stance of monetary policy over the medium run would erode the stability of inflation expectations.,1996,164,0,0,0,1
"Consumer price inflation, as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE), was below 2 percent in July.",2012,164,0,1,0,0
Those participants saw substantial slack in resource utilization and hence continued to judge that inflation was likely to remain subdued over the medium term as the economy continued to recover.,2000,195,0,0,1,0
"Generally speaking, the growth of profits and the related buildup of cash have been broadly distributed across industries.",1998,122,1,0,0,2
"For example, the unemployment rate has risen by 0.3 percentage points since March, and new claims for unemployment insurance have moved somewhat higher.",2021,152,1,0,0,0
"For example, in his monetary policy testimony of July 1992, Chairman Greenspan said, ""As I have often noted to this committee, the most important contribution the Federal Reserve can make to encouraging the highest sustainable growth the U.S. economy can deliver over time is to provide a backdrop of reasonably stable prices on average for business and household decisionmaking"" (Greenspan, 1992, pp.",1997,401,1,0,0,1
"First, policymakers should continuously update their estimates of the NAIRU and the output gap, using all available information, particularly the realizations of unemployment, output, and inflation.",2001,198,0,0,0,2
The unemployment rate was 3.5 percent in February and has been at or near half-century lows for almost two years.,2015,113,0,0,0,2
A main reason I expect this outcome is simply the fact that the very low inflation readings during last spring's deep economic contraction will drop from the usual calculation of 12-month price changes.,1998,202,0,0,0,0
"Because inflation normally responds slowly to such shocks, inflation targeters could respond in any of three ways.",2007,114,0,0,1,1
"We indicated that, with inflation running persistently below 2 percent, our policy will aim to achieve inflation outcomes that keep inflation expectations well anchored at our 2 percent longer-run goal.",2003,202,0,1,0,0
"Median inflation in the nine countries likewise declined, averaging 9-1/2 percent in 1995-99 and 5 percent in 2000-04.Return to text 4.",2017,135,0,0,0,2
"Household spending is increasing gradually, but remains constrained by high unemployment, modest income growth, lower housing wealth, and tight credit.",2001,151,1,1,1,0
"In addition, at every policy meeting, each member of the MPC is operating with the same information from the staff, and before the quarterly meetings that precede an Inflation Report, the members have sat through a number of discussions covering all aspects of the forecast.",2000,274,0,0,0,2
And inflation is well above target.,2020,35,1,0,0,1
"Total nonfarm payroll employment was reported to have decreased in September, consistent with a substantial increase in the number of people who reported themselves as being absent from work due to bad weather and with payroll declines in the hurricane-affected states of Texas and Florida.",2013,290,1,0,0,0
"The pace of inventory liquidation was thought likely to moderate in coming quarters and subsequently turn to accumulation as inventories came into better balance with sales, with increasingly positive implications for overall production and economic activity.",2013,259,0,0,2,1
"In these circumstances, inflation pressures could be expected to remain subdued and some further disinflation might well occur.",2022,127,1,0,2,0
"And you know, we haven’t yet—we just touched 2 percent core inflation, to pick one measure—just touched it for a few months, and then we’ve fallen back.",2022,152,0,0,0,0
"Most participants remarked that the standard of ""substantial further progress"" had been met with regard to the Committee's price-stability goal or that it was likely to be met soon.",2007,181,0,0,1,1
The fundamental price of an asset typically is defined in terms of the discounted present value of the income stream or equivalent services that the asset is expected to provide over time.,2004,188,0,0,1,2
There was a lot of pent-up demand.,2015,34,0,0,0,2
"And we’ve seen significant outflows of capital from those countries, pressures on their exchange rates, and concerns about their performance going forward.",2022,155,1,0,0,2
"While recognizing the improvement in a number of indicators of economic activity and labor market conditions since the fall, many members indicated that further improvement in the outlook for the labor market would be required before it would be appropriate to slow the pace of asset purchases.",2004,294,0,1,1,0
"That apparently has not made its way into prices yet, but how long before it becomes a factor driving inflation?",2005,112,0,0,0,2
"With regard to the nation as a whole, members noted that rising levels of employment and incomes were continuing to foster solid growth in consumer spending, a development that was abetted by the sharp increases that had occurred in household wealth as a consequence of the extended uptrend in stock market prices and to a lesser extent the appreciation of home prices.",2015,369,2,0,0,1
"So in—in—in U-6, the U-6 level of unemployment has tripled from 7 percent to 21 percent.",2016,88,0,0,0,0
"Also, the Committee will pay close attention to measures of inflation expectations to ensure that those expectations remain well anchored.",2018,138,0,0,0,1
"I look forward to my conversation with Steve Liesman and to your questions, but first, please allow me to offer a few remarks on the economic outlook, Federal Reserve monetary policy, and our new monetary policy framework.",2003,222,0,0,1,2
"In addition, some policymakers observed that the timing and magnitude of future policy adjustments would ultimately be determined by the Committee's interpretation of the incoming data on the economy and prices rather than by its current expectation of those developments.",2015,272,0,0,0,2
"The specific price-stability target of an inflation rate of 2 percent, as measured by the annual change in the price index for personal consumption expenditures, was announced as part of the Statement on Longer-Run Goals and Monetary Policy Strategy following the January 2012 Federal Open Market Committee (FOMC) meeting.",2001,322,0,0,0,2
"Much of the current spending for equipment and software reportedly represented replacement demand largely associated with the short useful lives of various types of equipment, and there appeared to be little spending that would entail capital deepening.",2006,253,0,0,0,2
"However, participants generally saw these downward pressures on inflation starting to abate next year, with widespread distribution of vaccines reducing social-distancing concerns and spurring economic activity.",2000,211,1,1,0,1
He was concerned that the flattening yield curve was partly due to falling longer-term inflation expectations or a lower neutral real rate of interest.,2019,151,0,1,0,0
"Monetary Policy Spillovers Flow in Both Directions There is a vast literature that documents the existence of international spillovers from U.S. monetary policy, especially to emerging markets (EMs).",2021,199,0,0,0,2
"Without a reduction of aggregate demand growth, inflation would rise.",2013,69,1,0,0,1
"The staff continued to project that the accommodative stance of monetary policy, together with a further attenuation of financial stress, the waning of adverse effects of earlier declines in wealth, and improving household and business confidence, would support a moderate recovery in economic activity and a gradual decline in the unemployment rate over the next two years.",1998,374,0,1,2,0
"Indeed, the website of the Central Bank of Brazil explicitly acknowledges the role of inflation in driving financial innovations that enabled firms and households to economize on cash balances in that country.",2021,209,0,0,0,2
"In particular, Do all equity price movements--whether related to fundamentals or not--have the same effect on investment spending?",2006,130,0,0,0,2
"In contrast to price inflation, labor costs appeared to have remained quiescent.",2018,80,0,0,0,2
"Global growth estimates continue to be marked down, and global disinflationary pressures cloud the outlook for U.S. inflation.",1998,126,2,0,1,0
But this is largely accounted for by a convergence of inflation rates.,2006,70,0,0,0,2
"We said that we expect to maintain an accommodative stance of monetary policy until these outcomesâ€”as well as our maximum-employment mandateâ€”are achieved, and also that we expect it will be appropriate to maintain the current 0 to 1/4 percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment, until inflation has risen to 2 percent, and until inflation is on track to moderately exceed 2 percent for some time.",2003,521,0,0,0,0
"In general, participants viewed recent consumer price developments as consistent with their expectation that inflation was on a trajectory to achieve the Committee's symmetric 2 percent objective on a sustained basis.",1999,217,0,0,0,2
"Indeed, an oft-quoted quip by economist Robert Solow held that, as of the late 1980s, ""computers are everywhere except in the productivity statistics.""",2006,151,0,0,0,2
"Despite the substantial monetary easing that had been implemented already and the fiscal stimulus, including federal tax rebates, that was in train, the forecast anticipated that sluggish hiring and the decline in household wealth would restrain the growth of both consumer spending and housing demand.",1999,302,1,2,1,0
"Indeed, scattered evidence dating back to ancient Rome and before reflects the same order of interest rate magnitude, not a one percent interest rate nor 200 percent.",2005,166,0,0,0,2
"For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation; increases in expected inflation will thus tend to promote greater actual inflation.",2004,243,0,0,1,2
"On the upside, bottlenecks, supply disruptions, and historically high rates of resource utilization were seen as potential sources of greater-than-expected inflationary pressures, particularly if there were a significant rise in inflation expectations that altered inflation dynamics.",1998,284,1,0,1,1
"In the context of this discussion, many participants commented that their view of potential output growth was somewhat more optimistic than that of the staff.",1996,158,1,0,0,1
"By fostering increased interactions among central banks, academics, and the public in many different countries, globalization has helped spread a common culture that stresses the benefits of achieving price stability.",2013,217,0,0,0,1
"In these models, each asset price contains a risk premium that represents the additional return demanded by risk-averse investors for bearing risk.",2020,147,0,0,0,2
"The unmooring of inflation expectations greatly complicated the process of making monetary policy; in particular, the Fed's loss of credibility significantly increased the cost of achieving disinflation.",1999,203,0,0,0,1
"Moreover, current data suggested little or no growth in overall expenditures on nonresidential structures.",2003,106,1,0,0,2
"From the end of 2000 to the end of 2003, productivity rose at a 3-1/2 percent annual rate and, even after recent downward revisions to the data, it is estimated to have increased at an average annual rate of 2-1/4 percent since the end of 2003.",2021,244,0,1,0,2
"Since inflation is unacceptably high, it doesn't make sense to have the nominal federal funds rate below near-term inflation expectations.",2020,138,0,1,0,1
"The vote encompassed approval of the statement below to be released at 2:00 p. m. : ""Information received since the Federal Open Market Committee met in March indicates that growth in economic activity has picked up recently, after having slowed sharply during the winter in part because of adverse weather conditions.",2001,318,1,1,0,2
"In their consideration of monetary policy at this meeting, participants reaffirmed that the Federal Reserve was committed to using its full range of tools to support the U. S. economy in this challenging time, thereby promoting its maximum-employment and price-stability goals.",2014,277,0,0,0,0
The demand for commercial paper declined as prime money market mutual funds experienced large net outflows after the net asset value of one such fund fell below $1 per share.,2018,174,0,1,0,2
"However, asset purchases are not on a preset course, and the Committee's decisions about their pace will remain contingent on the Committee's outlook for the labor market and inflation as well as its assessment of the likely efficacy and costs of such purchases.",1998,262,0,0,2,2
"Fast growth of productivity, by buoying expectations of future advances of wages and earnings and thus aggregate demand, enables real interest rates to be higher than would otherwise be the case without restricting economic growth.",2006,231,3,0,0,1
